BIN,Brand,Type,Category,Issuer,IssuerPhone,IssuerUrl,isoCode2,isoCode3,CountryName
244113,MASTERCARD,DEBIT,,,,,,,
244114,MASTERCARD,DEBIT,,,,,,,
244115,MASTERCARD,DEBIT,,,,,,,
244116,MASTERCARD,DEBIT,,,,,,,
244117,MASTERCARD,DEBIT,,,,,,,
244118,MASTERCARD,DEBIT,,,,,,,
244119,MASTERCARD,DEBIT,,,,,,,
244120,MASTERCARD,DEBIT,,,,,,,
244121,MASTERCARD,DEBIT,,,,,,,
244122,MASTERCARD,DEBIT,,,,,,,
244123,MASTERCARD,DEBIT,,,,,,,
244124,MASTERCARD,DEBIT,,,,,,,
244125,MASTERCARD,DEBIT,,,,,,,
244126,MASTERCARD,DEBIT,,,,,,,
244127,MASTERCARD,DEBIT,,,,,,,
244128,MASTERCARD,DEBIT,,,,,,,
244129,MASTERCARD,DEBIT,,,,,,,
244130,MASTERCARD,DEBIT,,,,,,,
244131,MASTERCARD,DEBIT,,,,,,,
244132,MASTERCARD,DEBIT,,,,,,,
244133,MASTERCARD,DEBIT,,,,,,,
244134,MASTERCARD,DEBIT,,,,,,,
244135,MASTERCARD,DEBIT,,,,,,,
244136,MASTERCARD,DEBIT,,,,,,,
244137,MASTERCARD,DEBIT,,,,,,,
244138,MASTERCARD,DEBIT,,,,,,,
244139,MASTERCARD,DEBIT,,,,,,,
244140,MASTERCARD,DEBIT,,,,,,,
244141,MASTERCARD,DEBIT,,,,,,,
244142,MASTERCARD,DEBIT,,,,,,,
244143,MASTERCARD,DEBIT,,,,,,,
244144,MASTERCARD,DEBIT,,,,,,,
244145,MASTERCARD,DEBIT,,,,,,,
244146,MASTERCARD,DEBIT,,,,,,,
244147,MASTERCARD,DEBIT,,,,,,,
244148,MASTERCARD,DEBIT,,,,,,,
244149,MASTERCARD,DEBIT,,,,,,,
244150,MASTERCARD,DEBIT,,,,,,,
244151,MASTERCARD,DEBIT,,,,,,,
244152,MASTERCARD,DEBIT,,,,,,,
244153,MASTERCARD,DEBIT,,,,,,,
244154,MASTERCARD,DEBIT,,,,,,,
244155,MASTERCARD,DEBIT,,,,,,,
244156,MASTERCARD,DEBIT,,,,,,,
244157,MASTERCARD,DEBIT,,,,,,,
244158,MASTERCARD,DEBIT,,,,,,,
244159,MASTERCARD,DEBIT,,,,,,,
244160,MASTERCARD,DEBIT,,,,,,,
244161,MASTERCARD,DEBIT,,,,,,,
244162,MASTERCARD,DEBIT,,,,,,,
244163,MASTERCARD,DEBIT,,,,,,,
244164,MASTERCARD,DEBIT,,,,,,,
244165,MASTERCARD,DEBIT,,,,,,,
244166,MASTERCARD,DEBIT,,,,,,,
244167,MASTERCARD,DEBIT,,,,,,,
244168,MASTERCARD,DEBIT,,,,,,,
244169,MASTERCARD,DEBIT,,,,,,,
244170,MASTERCARD,DEBIT,,,,,,,
244171,MASTERCARD,DEBIT,,,,,,,
244172,MASTERCARD,DEBIT,,,,,,,
244173,MASTERCARD,DEBIT,,,,,,,
244174,MASTERCARD,DEBIT,,,,,,,
244175,MASTERCARD,DEBIT,,,,,,,
244176,MASTERCARD,DEBIT,,,,,,,
244177,MASTERCARD,DEBIT,,,,,,,
244178,MASTERCARD,DEBIT,,,,,,,
244179,MASTERCARD,DEBIT,,,,,,,
244180,MASTERCARD,DEBIT,,,,,,,
244181,MASTERCARD,DEBIT,,,,,,,
244182,MASTERCARD,DEBIT,,,,,,,
244183,MASTERCARD,DEBIT,,,,,,,
244184,MASTERCARD,DEBIT,,,,,,,
244185,MASTERCARD,DEBIT,,,,,,,
244186,MASTERCARD,DEBIT,,,,,,,
244187,MASTERCARD,DEBIT,,,,,,,
244188,MASTERCARD,DEBIT,,,,,,,
244189,MASTERCARD,DEBIT,,,,,,,
244190,MASTERCARD,DEBIT,,,,,,,
244191,MASTERCARD,DEBIT,,,,,,,
244192,MASTERCARD,DEBIT,,,,,,,
244193,MASTERCARD,DEBIT,,,,,,,
244194,MASTERCARD,DEBIT,,,,,,,
244195,MASTERCARD,DEBIT,,,,,,,
244196,MASTERCARD,DEBIT,,,,,,,
244197,MASTERCARD,DEBIT,,,,,,,
244198,MASTERCARD,DEBIT,,,,,,,
244199,MASTERCARD,DEBIT,,,,,,,
244200,MASTERCARD,DEBIT,,,,,,,
244201,MASTERCARD,DEBIT,,,,,,,
244202,MASTERCARD,DEBIT,,,,,,,
244203,MASTERCARD,DEBIT,,,,,,,
244204,MASTERCARD,DEBIT,,,,,,,
244205,MASTERCARD,DEBIT,,,,,,,
244206,MASTERCARD,DEBIT,,,,,,,
244207,MASTERCARD,DEBIT,,,,,,,
244208,MASTERCARD,DEBIT,,,,,,,
244209,MASTERCARD,DEBIT,,,,,,,
244210,MASTERCARD,DEBIT,,,,,,,
244211,MASTERCARD,DEBIT,,,,,,,
244212,MASTERCARD,DEBIT,,,,,,,
244213,MASTERCARD,DEBIT,,,,,,,
244214,MASTERCARD,DEBIT,,,,,,,
244215,MASTERCARD,DEBIT,,,,,,,
244216,MASTERCARD,DEBIT,,,,,,,
244217,MASTERCARD,DEBIT,,,,,,,
244218,MASTERCARD,DEBIT,,,,,,,
244219,MASTERCARD,DEBIT,,,,,,,
244220,MASTERCARD,DEBIT,,,,,,,
244221,MASTERCARD,DEBIT,,,,,,,
244222,MASTERCARD,DEBIT,,,,,,,
244223,MASTERCARD,DEBIT,,,,,,,
244224,MASTERCARD,DEBIT,,,,,,,
244225,MASTERCARD,DEBIT,,,,,,,
244226,MASTERCARD,DEBIT,,,,,,,
244227,MASTERCARD,DEBIT,,,,,,,
244228,MASTERCARD,DEBIT,,,,,,,
244229,MASTERCARD,DEBIT,,,,,,,
244230,MASTERCARD,DEBIT,,,,,,,
244231,MASTERCARD,DEBIT,,,,,,,
244232,MASTERCARD,DEBIT,,,,,,,
244233,MASTERCARD,DEBIT,,,,,,,
244234,MASTERCARD,DEBIT,,,,,,,
244235,MASTERCARD,DEBIT,,,,,,,
244236,MASTERCARD,DEBIT,,,,,,,
244237,MASTERCARD,DEBIT,,,,,,,
244238,MASTERCARD,DEBIT,,,,,,,
244239,MASTERCARD,DEBIT,,,,,,,
244240,MASTERCARD,DEBIT,,,,,,,
244241,MASTERCARD,DEBIT,,,,,,,
244242,MASTERCARD,DEBIT,,,,,,,
244243,MASTERCARD,DEBIT,,,,,,,
244244,MASTERCARD,DEBIT,,,,,,,
244245,MASTERCARD,DEBIT,,,,,,,
244246,MASTERCARD,DEBIT,,,,,,,
244247,MASTERCARD,DEBIT,,,,,,,
244248,MASTERCARD,DEBIT,,,,,,,
244249,MASTERCARD,DEBIT,,,,,,,
244250,MASTERCARD,DEBIT,,,,,,,
244251,MASTERCARD,DEBIT,,,,,,,
244252,MASTERCARD,DEBIT,,,,,,,
244253,MASTERCARD,DEBIT,,,,,,,
244254,MASTERCARD,DEBIT,,,,,,,
244255,MASTERCARD,DEBIT,,,,,,,
244256,MASTERCARD,DEBIT,,,,,,,
244257,MASTERCARD,DEBIT,,,,,,,
244258,MASTERCARD,DEBIT,,,,,,,
244259,MASTERCARD,DEBIT,,,,,,,
244260,MASTERCARD,DEBIT,,,,,,,
244261,MASTERCARD,DEBIT,,,,,,,
244262,MASTERCARD,DEBIT,,,,,,,
244263,MASTERCARD,DEBIT,,,,,,,
244264,MASTERCARD,DEBIT,,,,,,,
244265,MASTERCARD,DEBIT,,,,,,,
244266,MASTERCARD,DEBIT,,,,,,,
244267,MASTERCARD,DEBIT,,,,,,,
244268,MASTERCARD,DEBIT,,,,,,,
244269,MASTERCARD,DEBIT,,,,,,,
244270,MASTERCARD,DEBIT,,,,,,,
244271,MASTERCARD,DEBIT,,,,,,,
244272,MASTERCARD,DEBIT,,,,,,,
244273,MASTERCARD,DEBIT,,,,,,,
244274,MASTERCARD,DEBIT,,,,,,,
244275,MASTERCARD,DEBIT,,,,,,,
244276,MASTERCARD,DEBIT,,,,,,,
244277,MASTERCARD,DEBIT,,,,,,,
244278,MASTERCARD,DEBIT,,,,,,,
244279,MASTERCARD,DEBIT,,,,,,,
244280,MASTERCARD,DEBIT,,,,,,,
244281,MASTERCARD,DEBIT,,,,,,,
244282,MASTERCARD,DEBIT,,,,,,,
244283,MASTERCARD,DEBIT,,,,,,,
244284,MASTERCARD,DEBIT,,,,,,,
244285,MASTERCARD,DEBIT,,,,,,,
244286,MASTERCARD,DEBIT,,,,,,,
244287,MASTERCARD,DEBIT,,,,,,,
244288,MASTERCARD,DEBIT,,,,,,,
244289,MASTERCARD,DEBIT,,,,,,,
244290,MASTERCARD,DEBIT,,,,,,,
244291,MASTERCARD,DEBIT,,,,,,,
244292,MASTERCARD,DEBIT,,,,,,,
244293,MASTERCARD,DEBIT,,,,,,,
244294,MASTERCARD,DEBIT,,,,,,,
244295,MASTERCARD,DEBIT,,,,,,,
244296,MASTERCARD,DEBIT,,,,,,,
244297,MASTERCARD,DEBIT,,,,,,,
244298,MASTERCARD,DEBIT,,,,,,,
244299,MASTERCARD,DEBIT,,,,,,,
244300,MASTERCARD,DEBIT,,,,,,,
244301,MASTERCARD,DEBIT,,,,,,,
244302,MASTERCARD,DEBIT,,,,,,,
244303,MASTERCARD,DEBIT,,,,,,,
244304,MASTERCARD,DEBIT,,,,,,,
244305,MASTERCARD,DEBIT,,,,,,,
244306,MASTERCARD,DEBIT,,,,,,,
244307,MASTERCARD,DEBIT,,,,,,,
244308,MASTERCARD,DEBIT,,,,,,,
244309,MASTERCARD,DEBIT,,,,,,,
244310,MASTERCARD,DEBIT,,,,,,,
244311,MASTERCARD,DEBIT,,,,,,,
244312,MASTERCARD,DEBIT,,,,,,,
244313,MASTERCARD,DEBIT,,,,,,,
244314,MASTERCARD,DEBIT,,,,,,,
244315,MASTERCARD,DEBIT,,,,,,,
244316,MASTERCARD,DEBIT,,,,,,,
244317,MASTERCARD,DEBIT,,,,,,,
244318,MASTERCARD,DEBIT,,,,,,,
244319,MASTERCARD,DEBIT,,,,,,,
244320,MASTERCARD,DEBIT,,,,,,,
244321,MASTERCARD,DEBIT,,,,,,,
244322,MASTERCARD,DEBIT,,,,,,,
244323,MASTERCARD,DEBIT,,,,,,,
244324,MASTERCARD,DEBIT,,,,,,,
244325,MASTERCARD,DEBIT,,,,,,,
244326,MASTERCARD,DEBIT,,,,,,,
244327,MASTERCARD,DEBIT,,,,,,,
244328,MASTERCARD,DEBIT,,,,,,,
244329,MASTERCARD,DEBIT,,,,,,,
244330,MASTERCARD,DEBIT,,,,,,,
244331,MASTERCARD,DEBIT,,,,,,,
244332,MASTERCARD,DEBIT,,,,,,,
244333,MASTERCARD,DEBIT,,,,,,,
244334,MASTERCARD,DEBIT,,,,,,,
244335,MASTERCARD,CREDIT,,,,,US,USA,"UNITED STATES"
244336,MASTERCARD,DEBIT,,,,,,,
244337,MASTERCARD,DEBIT,,,,,,,
244338,MASTERCARD,DEBIT,,,,,,,
244339,MASTERCARD,DEBIT,,,,,,,
244340,MASTERCARD,DEBIT,,,,,,,
244341,MASTERCARD,DEBIT,,,,,,,
244342,MASTERCARD,DEBIT,,,,,,,
244343,MASTERCARD,DEBIT,,,,,,,
244344,MASTERCARD,DEBIT,,,,,,,
244345,MASTERCARD,DEBIT,,,,,,,
244346,MASTERCARD,DEBIT,,,,,,,
244347,MASTERCARD,DEBIT,,,,,,,
244348,MASTERCARD,DEBIT,,,,,,,
244349,MASTERCARD,DEBIT,,,,,,,
244350,MASTERCARD,DEBIT,,,,,,,
244351,MASTERCARD,DEBIT,,,,,,,
244352,MASTERCARD,DEBIT,,,,,,,
244353,MASTERCARD,DEBIT,,,,,,,
244354,MASTERCARD,DEBIT,,,,,,,
244355,MASTERCARD,DEBIT,,,,,,,
244356,MASTERCARD,DEBIT,,,,,,,
244357,MASTERCARD,DEBIT,,,,,,,
244358,MASTERCARD,DEBIT,,,,,,,
244359,MASTERCARD,DEBIT,,,,,,,
244360,MASTERCARD,DEBIT,,,,,,,
244361,MASTERCARD,DEBIT,,,,,,,
244362,MASTERCARD,DEBIT,,,,,,,
244363,MASTERCARD,DEBIT,,,,,,,
244364,MASTERCARD,DEBIT,,,,,,,
244365,MASTERCARD,DEBIT,,,,,,,
244366,MASTERCARD,DEBIT,,,,,,,
244367,MASTERCARD,DEBIT,,,,,,,
244368,MASTERCARD,DEBIT,,,,,,,
244369,MASTERCARD,DEBIT,,,,,,,
244370,MASTERCARD,DEBIT,,,,,,,
244371,MASTERCARD,DEBIT,,,,,,,
244372,MASTERCARD,DEBIT,,,,,,,
244373,MASTERCARD,DEBIT,,,,,,,
244374,MASTERCARD,DEBIT,,,,,,,
244375,MASTERCARD,DEBIT,,,,,,,
244376,MASTERCARD,DEBIT,,,,,,,
244377,MASTERCARD,DEBIT,,,,,,,
244378,MASTERCARD,DEBIT,,,,,,,
244379,MASTERCARD,DEBIT,,,,,,,
244380,MASTERCARD,DEBIT,,,,,,,
244381,MASTERCARD,DEBIT,,,,,,,
244382,MASTERCARD,DEBIT,,,,,,,
244383,MASTERCARD,DEBIT,,,,,,,
244384,MASTERCARD,DEBIT,,,,,,,
244385,MASTERCARD,DEBIT,,,,,,,
244386,MASTERCARD,DEBIT,,,,,,,
244387,MASTERCARD,DEBIT,,,,,,,
244388,MASTERCARD,DEBIT,,,,,,,
244389,MASTERCARD,DEBIT,,,,,,,
244390,MASTERCARD,DEBIT,,,,,,,
244391,MASTERCARD,DEBIT,,,,,,,
244392,MASTERCARD,DEBIT,,,,,,,
244393,MASTERCARD,DEBIT,,,,,,,
244394,MASTERCARD,DEBIT,,,,,,,
244395,MASTERCARD,DEBIT,,,,,,,
244396,MASTERCARD,DEBIT,,,,,,,
244397,MASTERCARD,DEBIT,,,,,,,
244398,MASTERCARD,DEBIT,,,,,,,
244399,MASTERCARD,DEBIT,,,,,,,
244400,MASTERCARD,DEBIT,,,,,,,
244401,MASTERCARD,DEBIT,,,,,,,
244402,MASTERCARD,DEBIT,,,,,,,
244403,MASTERCARD,DEBIT,,,,,,,
244404,MASTERCARD,DEBIT,,,,,,,
244405,MASTERCARD,DEBIT,,,,,,,
244406,MASTERCARD,DEBIT,,,,,,,
244407,MASTERCARD,DEBIT,,,,,,,
244408,MASTERCARD,DEBIT,,,,,,,
244409,MASTERCARD,DEBIT,,,,,,,
244410,MASTERCARD,DEBIT,,,,,,,
244411,MASTERCARD,DEBIT,,,,,,,
244412,MASTERCARD,DEBIT,,,,,,,
244413,MASTERCARD,DEBIT,,,,,,,
244414,MASTERCARD,DEBIT,,,,,,,
244415,MASTERCARD,DEBIT,,,,,,,
244416,MASTERCARD,DEBIT,,,,,,,
244417,MASTERCARD,DEBIT,,,,,,,
244418,MASTERCARD,DEBIT,,,,,,,
244419,MASTERCARD,DEBIT,,,,,,,
244420,MASTERCARD,DEBIT,,,,,,,
244421,MASTERCARD,DEBIT,,,,,,,
244422,MASTERCARD,DEBIT,,,,,,,
244423,MASTERCARD,DEBIT,,,,,,,
244424,MASTERCARD,DEBIT,,,,,,,
244425,MASTERCARD,DEBIT,,,,,,,
244426,MASTERCARD,DEBIT,,,,,,,
244427,MASTERCARD,DEBIT,,,,,,,
244428,MASTERCARD,DEBIT,,,,,,,
244429,MASTERCARD,DEBIT,,,,,,,
244430,MASTERCARD,DEBIT,,,,,,,
244431,MASTERCARD,DEBIT,,,,,,,
244432,MASTERCARD,DEBIT,,,,,,,
244433,MASTERCARD,DEBIT,,,,,,,
244434,MASTERCARD,DEBIT,,,,,,,
244435,MASTERCARD,DEBIT,,,,,,,
244436,MASTERCARD,DEBIT,,,,,,,
244437,MASTERCARD,DEBIT,,,,,,,
244438,MASTERCARD,DEBIT,,,,,,,
244439,MASTERCARD,DEBIT,,,,,,,
244440,MASTERCARD,DEBIT,,,,,,,
244441,MASTERCARD,DEBIT,,,,,,,
244442,MASTERCARD,DEBIT,,,,,,,
244443,MASTERCARD,DEBIT,,,,,,,
244444,MASTERCARD,DEBIT,,,,,,,
244445,MASTERCARD,DEBIT,,,,,,,
244446,MASTERCARD,DEBIT,,,,,,,
244447,MASTERCARD,DEBIT,,,,,,,
244448,MASTERCARD,DEBIT,,,,,,,
244449,MASTERCARD,DEBIT,,,,,,,
244450,MASTERCARD,DEBIT,,,,,,,
244451,MASTERCARD,DEBIT,,,,,,,
244452,MASTERCARD,DEBIT,,,,,,,
244453,MASTERCARD,DEBIT,,,,,,,
244454,MASTERCARD,DEBIT,,,,,,,
244455,MASTERCARD,DEBIT,,,,,,,
244456,MASTERCARD,DEBIT,,,,,,,
244457,MASTERCARD,DEBIT,,,,,,,
244458,MASTERCARD,DEBIT,,,,,,,
244459,MASTERCARD,DEBIT,,,,,,,
244460,MASTERCARD,DEBIT,,,,,,,
244461,MASTERCARD,DEBIT,,,,,,,
244462,MASTERCARD,DEBIT,,,,,,,
244463,MASTERCARD,DEBIT,,,,,,,
244464,MASTERCARD,DEBIT,,,,,,,
244465,MASTERCARD,DEBIT,,,,,,,
244466,MASTERCARD,DEBIT,,,,,,,
244467,MASTERCARD,DEBIT,,,,,,,
244468,MASTERCARD,DEBIT,,,,,,,
244469,MASTERCARD,DEBIT,,,,,,,
244470,MASTERCARD,DEBIT,,,,,,,
244471,MASTERCARD,DEBIT,,,,,,,
244472,MASTERCARD,DEBIT,,,,,,,
244473,MASTERCARD,DEBIT,,,,,,,
244474,MASTERCARD,DEBIT,,,,,,,
244475,MASTERCARD,DEBIT,,,,,,,
244476,MASTERCARD,DEBIT,,,,,,,
244477,MASTERCARD,DEBIT,,,,,,,
244478,MASTERCARD,DEBIT,,,,,,,
244479,MASTERCARD,DEBIT,,,,,,,
244480,MASTERCARD,DEBIT,,,,,,,
244481,MASTERCARD,DEBIT,,,,,,,
244482,MASTERCARD,DEBIT,,,,,,,
244483,MASTERCARD,DEBIT,,,,,,,
244484,MASTERCARD,DEBIT,,,,,,,
244485,MASTERCARD,DEBIT,,,,,,,
244486,MASTERCARD,DEBIT,,,,,,,
244487,MASTERCARD,DEBIT,,,,,,,
244488,MASTERCARD,DEBIT,,,,,,,
244489,MASTERCARD,DEBIT,,,,,,,
244490,MASTERCARD,DEBIT,,,,,,,
244491,MASTERCARD,DEBIT,,,,,,,
244492,MASTERCARD,DEBIT,,,,,,,
244493,MASTERCARD,DEBIT,,,,,,,
244494,MASTERCARD,DEBIT,,,,,,,
244495,MASTERCARD,DEBIT,,,,,,,
244496,MASTERCARD,DEBIT,,,,,,,
244497,MASTERCARD,DEBIT,,,,,,,
244498,MASTERCARD,DEBIT,,,,,,,
244499,MASTERCARD,DEBIT,,,,,,,
244500,MASTERCARD,DEBIT,,,,,,,
244501,MASTERCARD,DEBIT,,,,,,,
244502,MASTERCARD,DEBIT,,,,,,,
244503,MASTERCARD,DEBIT,,,,,,,
244504,MASTERCARD,DEBIT,,,,,,,
244505,MASTERCARD,DEBIT,,,,,,,
244506,MASTERCARD,DEBIT,,,,,,,
244507,MASTERCARD,DEBIT,,,,,,,
244508,MASTERCARD,DEBIT,,,,,,,
244509,MASTERCARD,DEBIT,,,,,,,
244510,MASTERCARD,DEBIT,,,,,,,
244511,MASTERCARD,DEBIT,,,,,,,
244512,MASTERCARD,DEBIT,,,,,,,
244513,MASTERCARD,DEBIT,,,,,,,
244514,MASTERCARD,DEBIT,,,,,,,
244515,MASTERCARD,DEBIT,,,,,,,
244516,MASTERCARD,DEBIT,,,,,,,
244517,MASTERCARD,DEBIT,,,,,,,
244518,MASTERCARD,DEBIT,,,,,,,
244519,MASTERCARD,DEBIT,,,,,,,
244520,MASTERCARD,DEBIT,,,,,,,
244521,MASTERCARD,DEBIT,,,,,,,
244522,MASTERCARD,DEBIT,,,,,,,
244523,MASTERCARD,DEBIT,,,,,,,
244524,MASTERCARD,DEBIT,,,,,,,
244525,MASTERCARD,DEBIT,,,,,,,
244526,MASTERCARD,DEBIT,,,,,,,
244527,MASTERCARD,DEBIT,,,,,,,
244528,MASTERCARD,DEBIT,,,,,,,
244529,MASTERCARD,DEBIT,,,,,,,
244530,MASTERCARD,DEBIT,,,,,,,
244531,MASTERCARD,DEBIT,,,,,,,
244532,MASTERCARD,DEBIT,,,,,,,
244533,MASTERCARD,DEBIT,,,,,,,
244534,MASTERCARD,DEBIT,,,,,,,
244535,MASTERCARD,DEBIT,,,,,,,
244536,MASTERCARD,DEBIT,,,,,,,
244537,MASTERCARD,DEBIT,,,,,,,
244538,MASTERCARD,DEBIT,,,,,,,
244539,MASTERCARD,DEBIT,,,,,,,
244540,MASTERCARD,DEBIT,,,,,,,
244541,MASTERCARD,DEBIT,,,,,,,
244542,MASTERCARD,DEBIT,,,,,,,
244543,MASTERCARD,DEBIT,,,,,,,
244544,MASTERCARD,DEBIT,,,,,,,
244545,MASTERCARD,DEBIT,,,,,,,
244546,MASTERCARD,DEBIT,,,,,,,
244547,MASTERCARD,DEBIT,,,,,,,
244548,MASTERCARD,DEBIT,,,,,,,
244549,MASTERCARD,DEBIT,,,,,,,
244550,MASTERCARD,DEBIT,,,,,,,
244551,MASTERCARD,DEBIT,,,,,,,
244552,MASTERCARD,DEBIT,,,,,,,
244553,MASTERCARD,DEBIT,,,,,,,
244554,MASTERCARD,DEBIT,,,,,,,
244555,MASTERCARD,DEBIT,,,,,,,
244556,MASTERCARD,DEBIT,,,,,,,
244557,MASTERCARD,DEBIT,,,,,,,
244558,MASTERCARD,DEBIT,,,,,,,
244559,MASTERCARD,DEBIT,,,,,,,
244560,MASTERCARD,DEBIT,,,,,,,
244561,MASTERCARD,DEBIT,,,,,,,
244562,MASTERCARD,DEBIT,,,,,,,
244563,MASTERCARD,DEBIT,,,,,,,
244564,MASTERCARD,DEBIT,,,,,,,
244565,MASTERCARD,DEBIT,,,,,,,
244566,MASTERCARD,DEBIT,,,,,,,
244567,MASTERCARD,DEBIT,,,,,,,
244568,MASTERCARD,DEBIT,,,,,,,
244569,MASTERCARD,DEBIT,,,,,,,
244570,MASTERCARD,DEBIT,,,,,,,
244571,MASTERCARD,DEBIT,,,,,,,
244572,MASTERCARD,DEBIT,,,,,,,
244573,MASTERCARD,DEBIT,,,,,,,
244574,MASTERCARD,DEBIT,,,,,,,
244575,MASTERCARD,DEBIT,,,,,,,
244576,MASTERCARD,DEBIT,,,,,,,
244577,MASTERCARD,DEBIT,,,,,,,
244578,MASTERCARD,DEBIT,,,,,,,
244579,MASTERCARD,DEBIT,,,,,,,
244580,MASTERCARD,DEBIT,,,,,,,
244581,MASTERCARD,DEBIT,,,,,,,
244582,MASTERCARD,DEBIT,,,,,,,
244583,MASTERCARD,DEBIT,,,,,,,
244584,MASTERCARD,DEBIT,,,,,,,
244585,MASTERCARD,DEBIT,,,,,,,
244586,MASTERCARD,DEBIT,,,,,,,
244587,MASTERCARD,DEBIT,,,,,,,
244588,MASTERCARD,DEBIT,,,,,,,
244589,MASTERCARD,DEBIT,,,,,,,
244590,MASTERCARD,DEBIT,,,,,,,
244591,MASTERCARD,DEBIT,,,,,,,
244592,MASTERCARD,DEBIT,,,,,,,
244593,MASTERCARD,DEBIT,,,,,,,
244594,MASTERCARD,DEBIT,,,,,,,
244595,MASTERCARD,DEBIT,,,,,,,
244596,MASTERCARD,DEBIT,,,,,,,
244597,MASTERCARD,DEBIT,,,,,,,
244598,MASTERCARD,DEBIT,,,,,,,
244599,MASTERCARD,DEBIT,,,,,,,
244600,MASTERCARD,DEBIT,,,,,,,
244601,MASTERCARD,DEBIT,,,,,,,
244602,MASTERCARD,DEBIT,,,,,,,
244603,MASTERCARD,DEBIT,,,,,,,
244604,MASTERCARD,DEBIT,,,,,,,
244605,MASTERCARD,DEBIT,,,,,,,
244606,MASTERCARD,DEBIT,,,,,,,
244607,MASTERCARD,DEBIT,,,,,,,
244608,MASTERCARD,DEBIT,,,,,,,
244609,MASTERCARD,DEBIT,,,,,,,
244610,MASTERCARD,DEBIT,,,,,,,
244611,MASTERCARD,DEBIT,,,,,,,
244612,MASTERCARD,DEBIT,,,,,,,
244613,MASTERCARD,DEBIT,,,,,,,
244614,MASTERCARD,DEBIT,,,,,,,
244615,MASTERCARD,DEBIT,,,,,,,
244616,MASTERCARD,DEBIT,,,,,,,
244617,MASTERCARD,DEBIT,,,,,,,
244618,MASTERCARD,DEBIT,,,,,,,
244619,MASTERCARD,DEBIT,,,,,,,
244620,MASTERCARD,DEBIT,,,,,,,
244621,MASTERCARD,DEBIT,,,,,,,
244622,MASTERCARD,DEBIT,,,,,,,
244623,MASTERCARD,DEBIT,,,,,,,
244624,MASTERCARD,DEBIT,,,,,,,
244625,MASTERCARD,DEBIT,,,,,,,
244626,MASTERCARD,DEBIT,,,,,,,
244627,MASTERCARD,DEBIT,,,,,,,
244628,MASTERCARD,DEBIT,,,,,,,
244629,MASTERCARD,DEBIT,,,,,,,
244630,MASTERCARD,DEBIT,,,,,,,
244631,MASTERCARD,DEBIT,,,,,,,
244632,MASTERCARD,DEBIT,,,,,,,
244633,MASTERCARD,DEBIT,,,,,,,
244634,MASTERCARD,DEBIT,,,,,,,
244635,MASTERCARD,DEBIT,,,,,,,
244636,MASTERCARD,DEBIT,,,,,,,
244637,MASTERCARD,DEBIT,,,,,,,
244638,MASTERCARD,DEBIT,,,,,,,
244639,MASTERCARD,DEBIT,,,,,,,
244640,MASTERCARD,DEBIT,,,,,,,
244641,MASTERCARD,DEBIT,,,,,,,
244642,MASTERCARD,DEBIT,,,,,,,
244643,MASTERCARD,DEBIT,,,,,,,
244644,MASTERCARD,DEBIT,,,,,,,
244645,MASTERCARD,DEBIT,,,,,,,
244646,MASTERCARD,DEBIT,,,,,,,
244647,MASTERCARD,DEBIT,,,,,,,
244648,MASTERCARD,DEBIT,,,,,,,
244649,MASTERCARD,DEBIT,,,,,,,
244650,MASTERCARD,DEBIT,,,,,,,
244651,MASTERCARD,DEBIT,,,,,,,
244652,MASTERCARD,DEBIT,,,,,,,
244653,MASTERCARD,DEBIT,,,,,,,
244654,MASTERCARD,DEBIT,,,,,,,
244655,MASTERCARD,DEBIT,,,,,,,
244656,MASTERCARD,DEBIT,,,,,,,
244657,MASTERCARD,DEBIT,,,,,,,
244658,MASTERCARD,DEBIT,,,,,,,
244659,MASTERCARD,DEBIT,,,,,,,
244660,MASTERCARD,DEBIT,,,,,,,
244661,MASTERCARD,DEBIT,,,,,,,
244662,MASTERCARD,DEBIT,,,,,,,
244663,MASTERCARD,DEBIT,,,,,,,
244664,MASTERCARD,DEBIT,,,,,,,
244665,MASTERCARD,DEBIT,,,,,,,
244666,MASTERCARD,DEBIT,,,,,,,
244667,MASTERCARD,DEBIT,,,,,,,
244668,MASTERCARD,DEBIT,,,,,,,
244669,MASTERCARD,DEBIT,,,,,,,
244670,MASTERCARD,DEBIT,,,,,,,
244671,MASTERCARD,DEBIT,,,,,,,
244672,MASTERCARD,DEBIT,,,,,,,
244673,MASTERCARD,DEBIT,,,,,,,
244674,MASTERCARD,DEBIT,,,,,,,
244675,MASTERCARD,DEBIT,,,,,,,
244676,MASTERCARD,DEBIT,,,,,,,
244677,MASTERCARD,DEBIT,,,,,,,
244678,MASTERCARD,DEBIT,,,,,,,
244679,MASTERCARD,DEBIT,,,,,,,
244680,MASTERCARD,DEBIT,,,,,,,
244681,MASTERCARD,DEBIT,,,,,,,
244682,MASTERCARD,DEBIT,,,,,,,
244683,MASTERCARD,DEBIT,,,,,,,
244684,MASTERCARD,DEBIT,,,,,,,
244685,MASTERCARD,DEBIT,,,,,,,
244686,MASTERCARD,DEBIT,,,,,,,
244687,MASTERCARD,DEBIT,,,,,,,
244688,MASTERCARD,DEBIT,,,,,,,
244689,MASTERCARD,DEBIT,,,,,,,
244690,MASTERCARD,DEBIT,,,,,,,
244691,MASTERCARD,DEBIT,,,,,,,
244692,MASTERCARD,DEBIT,,,,,,,
